Step,owner,plID,crop,mgt,harvest,GM,pot,steps_cult,suitability,steps_fallow,X,Y
19,0,21,M,lo,2322.0,159964.0,1.935,10,1.5,0,62,5
19,0,12,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,7,1.5,0,62,8
19,0,8,M,lo,2375.9999999999995,164931.99999999997,1.9799999999999998,2,1.5,0,62,10
19,3,4,G,lo,933.1199999999999,186623.99999999997,1.9199999999999997,6,1.5,0,62,11
19,0,31,M,lo,0.0,0.0,1.77,0,1.5,6,62,12
19,3,6,M,lo,2196.0,148372.0,1.83,14,1.5,0,62,13
19,7,16,G,lo,882.0899999999999,176417.99999999997,1.815,16,1.5,0,62,14
19,7,15,G,lo,867.51,173502.0,1.785,18,1.5,0,62,15
19,7,14,M,lo,2160.0,145060.0,1.7999999999999998,19,1.5,0,62,17
19,19,18,C,lo,1619.9999999999998,302667.99999999994,1.7999999999999998,1,1.5,0,62,18
19,30,21,G,lo,867.51,173502.0,1.785,2,1.5,0,62,22
19,7,10,M,lo,1800.0,111940.0,1.5,27,1.5,0,62,23
19,7,9,C,lo,1350.0,241918.0,1.5,23,1.5,0,62,24
19,7,6,C,lo,1350.0,241918.0,1.5,20,1.5,0,62,25
19,7,8,C,lo,1350.0,241918.0,1.5,23,1.5,0,62,26
19,7,11,C,lo,1350.0,241918.0,1.5,27,1.5,0,62,27
19,51,1,G,lo,729.0,145800.0,1.5,21,1.5,0,62,37
19,47,7,M,lo,2160.0,145060.0,1.7999999999999998,15,1.5,0,62,38
19,8,10,C,lo,1619.9999999999998,302667.99999999994,1.7999999999999998,14,1.5,0,62,40
19,3,3,M,lo,2214.0,150028.0,1.845,13,1.5,0,62,41
19,3,5,C,lo,1674.0,314818.0,1.8599999999999999,11,1.5,0,62,42
19,3,14,M,lo,2232.0,151684.0,1.8599999999999999,12,1.5,0,62,43
19,41,26,G,lo,729.0,145800.0,1.5,26,1.5,0,62,44
19,41,13,G,lo,729.0,145800.0,1.5,24,1.5,0,62,48
19,41,15,M,lo,1800.0,111940.0,1.5,29,1.5,0,62,49
19,7,17,G,lo,889.38,177876.0,1.83,15,1.5,0,63,14
19,30,18,M,lo,1800.0,111940.0,1.5,22,1.5,0,63,17
19,30,12,G,lo,729.0,145800.0,1.5,23,1.5,0,63,22
19,30,14,C,lo,1350.0,241918.0,1.5,24,1.5,0,63,25
19,30,15,C,lo,1350.0,241918.0,1.5,21,1.5,0,63,26
19,30,16,M,lo,1800.0,111940.0,1.5,28,1.5,0,63,27
19,51,0,M,lo,1800.0,111940.0,1.5,21,1.5,0,63,37
19,51,2,G,lo,729.0,145800.0,1.5,28,1.5,0,63,38
19,51,5,G,lo,896.67,179334.0,1.845,17,1.5,0,63,40
19,3,15,C,lo,1674.0,314818.0,1.8599999999999999,10,1.5,0,63,41
19,3,12,C,lo,1660.5,311780.5,1.845,14,1.5,0,63,42
19,38,9,M,lo,1800.0,111940.0,1.5,21,1.5,0,63,43
19,38,14,C,lo,1350.0,241918.0,1.5,22,1.5,0,63,44
19,41,23,M,lo,1800.0,111940.0,1.5,28,1.5,0,63,48
19,41,25,M,lo,1800.0,111940.0,1.5,23,1.5,0,63,49
19,0,7,G,lo,962.2799999999999,192455.99999999997,1.9799999999999998,0,1.5,20,64,1
19,0,23,C,lo,1768.4999999999998,336080.49999999994,1.9649999999999999,8,1.5,0,64,2
19,0,30,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,1,1.5,0,64,10
19,30,9,C,lo,1350.0,241918.0,1.5,21,1.5,0,64,22
19,30,8,M,lo,1800.0,111940.0,1.5,23,1.5,0,64,24
19,30,10,C,lo,1350.0,241918.0,1.5,26,1.5,0,64,25
19,30,11,C,lo,1350.0,241918.0,1.5,27,1.5,0,64,26
19,45,8,C,hi,2380.5,453204.5,1.5,25,1.5,0,64,37
19,51,3,C,lo,1350.0,241918.0,1.5,27,1.5,0,64,38
19,38,13,G,lo,729.0,145800.0,1.5,29,1.5,0,64,40
19,38,6,M,lo,1800.0,111940.0,1.5,26,1.5,0,64,41
19,38,4,M,lo,1800.0,111940.0,1.5,21,1.5,0,64,42
19,38,2,M,lo,1800.0,111940.0,1.5,21,1.5,0,64,43
19,56,9,C,lo,1808.9999999999998,345192.99999999994,2.01,2,1.5,0,64,49
19,0,1,C,lo,1781.9999999999998,339117.99999999994,1.9799999999999998,6,1.5,0,65,5
19,0,6,C,lo,1781.9999999999998,339117.99999999994,1.9799999999999998,5,1.5,0,65,6
19,30,13,G,lo,729.0,145800.0,1.5,27,1.5,0,65,18
19,30,4,G,lo,729.0,145800.0,1.5,21,1.5,0,65,22
19,30,1,M,lo,1800.0,111940.0,1.5,25,1.5,0,65,23
19,30,3,G,lo,729.0,145800.0,1.5,25,1.5,0,65,24
19,30,5,G,lo,729.0,145800.0,1.5,23,1.5,0,65,25
19,30,6,M,lo,1800.0,111940.0,1.5,26,1.5,0,65,26
19,45,6,G,hi,1530.0,297000.0,1.5,22,1.5,0,65,36
19,3,13,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,13,1.5,0,65,38
19,38,11,G,lo,729.0,145800.0,1.5,23,1.5,0,65,39
19,38,5,G,lo,729.0,145800.0,1.5,24,1.5,0,65,40
19,38,0,G,lo,729.0,145800.0,1.5,26,1.5,0,65,41
19,51,8,C,lo,1808.9999999999998,345192.99999999994,2.01,6,1.5,0,65,48
19,0,29,G,lo,969.5699999999998,193913.99999999997,1.9949999999999997,2,1.5,0,66,3
19,75,0,G,lo,2019.5999999999997,394919.99999999994,1.9799999999999998,6,1.5,0,66,4
19,30,2,G,lo,729.0,145800.0,1.5,29,1.5,0,66,20
19,45,0,G,hi,1530.0,297000.0,1.5,29,1.5,0,66,33
19,45,3,G,hi,1530.0,297000.0,1.5,20,1.5,0,66,34
19,38,1,M,lo,1800.0,111940.0,1.5,28,1.5,0,66,40
19,66,14,G,lo,729.0,145800.0,1.5,23,1.5,0,66,58
19,66,10,C,lo,1350.0,241918.0,1.5,28,1.5,0,66,60
19,66,15,C,lo,1350.0,241918.0,1.5,24,1.5,0,66,61
19,0,2,C,lo,1808.9999999999998,345192.99999999994,2.01,2,1.5,0,67,3
19,0,4,M,lo,2393.9999999999995,166587.99999999997,1.9949999999999997,3,1.5,0,67,4
19,0,5,M,lo,2375.9999999999995,164931.99999999997,1.9799999999999998,0,1.5,20,67,8
19,65,16,C,lo,900.0,140668.0,1.0,24,1.0,0,67,21
19,65,15,G,lo,486.0,97200.0,1.0,21,1.0,0,67,25
19,65,17,G,lo,486.0,97200.0,1.0,21,1.0,0,67,26
19,45,1,G,hi,1530.0,297000.0,1.5,22,1.5,0,67,33
19,38,3,G,lo,729.0,145800.0,1.5,20,1.5,0,67,39
19,29,16,C,lo,1350.0,241918.0,1.5,20,1.5,0,67,52
19,66,9,G,lo,729.0,145800.0,1.5,22,1.5,0,67,57
19,66,1,G,lo,729.0,145800.0,1.5,24,1.5,0,67,59
19,66,4,M,lo,1800.0,111940.0,1.5,23,1.5,0,67,60
19,66,13,M,lo,1800.0,111940.0,1.5,20,1.5,0,67,61
19,0,28,C,lo,1808.9999999999998,345192.99999999994,2.01,3,1.5,0,68,3
19,30,0,C,lo,1350.0,241918.0,1.5,22,1.5,0,68,19
19,65,13,C,lo,900.0,140668.0,1.0,20,1.0,0,68,20
19,65,11,G,lo,486.0,97200.0,1.0,29,1.0,0,68,21
19,45,9,C,hi,2380.5,453204.5,1.5,28,1.5,0,68,37
19,38,8,G,lo,729.0,145800.0,1.5,22,1.5,0,68,38
19,29,13,C,lo,1350.0,241918.0,1.5,22,1.5,0,68,50
19,29,10,M,lo,1800.0,111940.0,1.5,21,1.5,0,68,51
19,29,5,G,lo,729.0,145800.0,1.5,25,1.5,0,68,52
19,29,11,M,lo,1800.0,111940.0,1.5,21,1.5,0,68,53
19,29,14,G,lo,729.0,145800.0,1.5,26,1.5,0,68,54
19,66,18,C,lo,1350.0,241918.0,1.5,22,1.5,0,68,56
19,66,6,G,lo,729.0,145800.0,1.5,26,1.5,0,68,57
19,66,0,M,lo,1800.0,111940.0,1.5,24,1.5,0,68,58
19,66,19,M,lo,1800.0,111940.0,1.5,25,1.5,0,68,62
19,65,8,M,lo,1200.0,56740.0,1.0,20,1.0,0,69,22
19,3,18,C,lo,1687.5,317855.5,1.875,7,1.5,0,69,37
19,29,4,G,lo,729.0,145800.0,1.5,20,1.5,0,69,53
19,29,8,M,lo,1800.0,111940.0,1.5,25,1.5,0,69,54
19,66,8,C,lo,1350.0,241918.0,1.5,25,1.5,0,69,57
19,66,3,C,lo,1350.0,241918.0,1.5,28,1.5,0,69,58
19,66,2,C,lo,1350.0,241918.0,1.5,22,1.5,0,69,59
19,66,5,M,lo,1800.0,111940.0,1.5,28,1.5,0,69,60
19,65,12,C,lo,900.0,140668.0,1.0,24,1.0,0,70,19
19,65,10,M,lo,1200.0,56740.0,1.0,27,1.0,0,70,20
19,30,7,M,lo,1800.0,111940.0,1.5,26,1.5,0,70,29
19,30,17,M,lo,1800.0,111940.0,1.5,23,1.5,0,70,32
19,45,5,M,hi,3799.5,277119.0,1.5,21,1.5,0,70,34
19,45,2,M,hi,4863.36,374994.12,1.9199999999999997,11,1.5,0,70,36
19,51,7,M,lo,2250.0,153340.0,1.875,14,1.5,0,70,37
19,29,2,C,lo,1350.0,241918.0,1.5,25,1.5,0,70,53
19,29,6,M,lo,1800.0,111940.0,1.5,21,1.5,0,70,54
19,29,17,M,lo,1800.0,111940.0,1.5,20,1.5,0,70,55
19,29,21,G,lo,889.38,177876.0,1.83,19,1.5,0,70,56
19,66,16,M,lo,1800.0,111940.0,1.5,24,1.5,0,70,57
19,66,11,G,lo,729.0,145800.0,1.5,25,1.5,0,70,58
19,66,7,G,lo,729.0,145800.0,1.5,21,1.5,0,70,59
19,66,12,C,lo,1350.0,241918.0,1.5,27,1.5,0,70,60
19,77,0,G,lo,2050.2,401039.99999999994,2.01,2,1.5,0,70,69
19,65,18,G,lo,486.0,97200.0,1.0,24,1.0,0,71,18
19,45,7,C,hi,2380.5,453204.5,1.5,28,1.5,0,71,33
19,45,4,M,hi,4863.36,374994.12,1.9199999999999997,11,1.5,0,71,35
19,51,6,C,lo,1674.0,314818.0,1.8599999999999999,16,1.5,0,71,36
19,3,21,G,lo,933.1199999999999,186623.99999999997,1.9199999999999997,4,1.5,0,71,37
19,3,19,G,lo,925.83,185166.0,1.905,6,1.5,0,71,38
19,29,3,C,lo,1350.0,241918.0,1.5,23,1.5,0,71,53
19,29,12,C,lo,1350.0,241918.0,1.5,22,1.5,0,71,54
19,29,19,C,lo,1350.0,241918.0,1.5,29,1.5,0,71,55
19,29,0,G,lo,896.67,179334.0,1.845,18,1.5,0,71,57
19,66,17,C,lo,1350.0,241918.0,1.5,21,1.5,0,71,59
19,65,5,M,lo,1200.0,56740.0,1.0,21,1.0,0,72,23
19,65,6,C,lo,900.0,140668.0,1.0,27,1.0,0,72,24
19,1,7,G,lo,976.8599999999999,195371.99999999997,2.01,1,1.5,0,72,34
19,3,20,G,lo,947.6999999999998,189539.99999999997,1.9499999999999997,4,1.5,0,72,35
19,45,12,M,hi,5015.339999999999,388976.2799999999,1.9799999999999998,5,1.5,0,72,37
19,38,7,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,4,1.5,0,72,39
19,38,12,M,lo,1800.0,111940.0,1.5,29,1.5,0,72,40
19,29,7,G,lo,729.0,145800.0,1.5,24,1.5,0,72,52
19,29,9,M,lo,1800.0,111940.0,1.5,25,1.5,0,72,53
19,29,15,M,lo,1800.0,111940.0,1.5,20,1.5,0,72,54
19,16,11,M,lo,2286.0,156652.0,1.905,12,1.5,0,72,55
19,16,0,C,lo,1660.5,311780.5,1.845,17,1.5,0,72,56
19,21,10,M,lo,2232.0,151684.0,1.8599999999999999,16,1.5,0,72,58
19,65,7,G,lo,486.0,97200.0,1.0,24,1.0,0,73,23
19,1,26,M,lo,2339.9999999999995,161619.99999999997,1.9499999999999997,9,1.5,0,73,36
19,45,15,C,hi,3189.8699999999994,635312.7499999999,2.01,2,1.5,0,73,37
19,45,13,M,hi,5053.334999999999,392471.81999999995,1.9949999999999997,4,1.5,0,73,38
19,45,11,M,hi,5015.339999999999,388976.2799999999,1.9799999999999998,6,1.5,0,73,40
19,29,18,C,lo,1350.0,241918.0,1.5,24,1.5,0,73,52
19,16,12,G,lo,962.2799999999999,192455.99999999997,1.9799999999999998,7,1.5,0,73,58
19,21,0,M,lo,2214.0,150028.0,1.845,18,1.5,0,73,59
19,29,1,G,lo,896.67,179334.0,1.845,18,1.5,0,73,60
19,65,19,G,lo,486.0,97200.0,1.0,27,1.0,0,74,19
19,65,14,M,lo,1200.0,56740.0,1.0,29,1.0,0,74,20
19,65,9,M,lo,1200.0,56740.0,1.0,24,1.0,0,74,23
19,1,18,C,lo,1781.9999999999998,339117.99999999994,1.9799999999999998,6,1.5,0,74,34
19,1,2,M,lo,2393.9999999999995,166587.99999999997,1.9949999999999997,4,1.5,0,74,36
19,1,25,G,lo,940.4100000000001,188082.00000000003,1.935,10,1.5,0,74,37
19,51,9,M,lo,2393.9999999999995,166587.99999999997,1.9949999999999997,4,1.5,0,74,38
19,38,10,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,4,1.5,0,74,43
19,21,12,M,lo,2411.9999999999995,168243.99999999997,2.01,3,1.5,0,74,52
19,44,11,C,lo,1808.9999999999998,345192.99999999994,2.01,4,1.5,0,74,53
19,43,1,G,hi,2019.5999999999997,394919.99999999994,1.9799999999999998,6,1.5,0,75,35
19,43,4,M,hi,3799.5,277119.0,1.5,22,1.5,0,75,36
19,43,6,M,hi,3799.5,277119.0,1.5,26,1.5,0,75,38
19,1,13,C,lo,1768.4999999999998,336080.49999999994,1.9649999999999999,8,1.5,0,75,41
19,44,5,M,lo,2196.0,148372.0,1.83,19,1.5,0,75,42
19,45,14,M,hi,5091.329999999999,395967.3599999999,2.01,3,1.5,0,75,44
19,37,17,G,lo,976.8599999999999,195371.99999999997,2.01,2,1.5,0,75,61
19,1,10,M,lo,2411.9999999999995,168243.99999999997,2.01,0,1.5,22,76,34
19,43,0,M,hi,3799.5,277119.0,1.5,25,1.5,0,76,36
19,43,2,C,hi,2380.5,453204.5,1.5,24,1.5,0,76,38
19,21,14,C,lo,1808.9999999999998,345192.99999999994,2.01,1,1.5,0,76,54
19,16,10,M,lo,2196.0,148372.0,1.83,18,1.5,0,76,59
19,37,14,M,lo,1800.0,111940.0,1.5,23,1.5,0,76,61
19,37,8,G,lo,729.0,145800.0,1.5,21,1.5,0,76,62
19,37,13,M,lo,1800.0,111940.0,1.5,21,1.5,0,76,63
19,37,18,C,lo,0.0,0.0,2.01,0,1.5,22,76,64
19,65,2,C,lo,1350.0,241918.0,1.5,25,1.5,0,77,15
19,43,3,C,hi,2380.5,453204.5,1.5,28,1.5,0,77,37
19,54,0,G,lo,729.0,145800.0,1.5,20,1.5,0,77,39
19,45,16,C,hi,1808.9999999999998,345192.99999999994,2.01,1,1.5,0,77,43
19,44,8,G,lo,954.9899999999999,190997.99999999997,1.9649999999999999,7,1.5,0,77,44
19,44,1,G,lo,925.83,185166.0,1.905,12,1.5,0,77,45
19,44,0,M,lo,1800.0,111940.0,1.5,24,1.5,0,77,50
19,21,15,C,lo,0.0,0.0,2.01,0,1.5,22,77,54
19,21,11,G,lo,976.8599999999999,195371.99999999997,2.01,4,1.5,0,77,55
19,21,13,M,lo,2411.9999999999995,168243.99999999997,2.01,2,1.5,0,77,60
19,37,5,M,lo,1800.0,111940.0,1.5,23,1.5,0,77,61
19,37,2,C,lo,1350.0,241918.0,1.5,21,1.5,0,77,62
19,37,7,G,lo,729.0,145800.0,1.5,26,1.5,0,77,63
19,37,12,G,lo,729.0,145800.0,1.5,25,1.5,0,77,64
19,65,1,C,lo,1350.0,241918.0,1.5,23,1.5,0,78,17
19,54,1,C,lo,1350.0,241918.0,1.5,27,1.5,0,78,38
19,43,8,C,lo,0.0,0.0,2.01,0,1.5,22,78,41
19,21,9,C,lo,1647.0,308743.0,1.83,19,1.5,0,78,43
19,44,12,C,lo,1808.9999999999998,345192.99999999994,2.01,3,1.5,0,78,47
19,44,2,M,lo,1800.0,111940.0,1.5,27,1.5,0,78,48
19,31,23,M,lo,1800.0,111940.0,1.5,21,1.5,0,78,50
19,31,21,G,lo,729.0,145800.0,1.5,23,1.5,0,78,51
19,31,15,M,lo,1800.0,111940.0,1.5,22,1.5,0,78,52
19,31,11,G,lo,729.0,145800.0,1.5,24,1.5,0,78,54
19,31,12,M,lo,1800.0,111940.0,1.5,23,1.5,0,78,55
19,37,0,C,lo,1350.0,241918.0,1.5,21,1.5,0,78,61
19,37,1,M,lo,1800.0,111940.0,1.5,27,1.5,0,78,63
19,37,10,C,lo,1350.0,241918.0,1.5,29,1.5,0,78,64
19,65,3,C,lo,1350.0,241918.0,1.5,26,1.5,0,79,17
19,65,0,M,lo,1800.0,111940.0,1.5,24,1.5,0,79,27
19,65,4,G,lo,729.0,145800.0,1.5,21,1.5,0,79,29
19,1,16,C,lo,1768.4999999999998,336080.49999999994,1.9649999999999999,7,1.5,0,79,37
19,44,6,C,lo,1674.0,314818.0,1.8599999999999999,16,1.5,0,79,40
19,44,15,M,lo,0.0,0.0,2.01,0,1.5,22,79,43
19,44,3,C,lo,1714.5,323930.5,1.905,12,1.5,0,79,44
19,44,14,M,lo,2411.9999999999995,168243.99999999997,2.01,1,1.5,0,79,45
19,31,19,M,lo,1800.0,111940.0,1.5,28,1.5,0,79,49
19,31,9,G,lo,729.0,145800.0,1.5,23,1.5,0,79,50
19,31,4,C,lo,1350.0,241918.0,1.5,26,1.5,0,79,51
19,31,1,M,lo,1800.0,111940.0,1.5,20,1.5,0,79,52
19,21,5,G,lo,729.0,145800.0,1.5,21,1.5,0,79,53
19,21,3,G,lo,729.0,145800.0,1.5,27,1.5,0,79,54
19,31,20,C,lo,1350.0,241918.0,1.5,25,1.5,0,79,59
19,37,15,C,lo,1350.0,241918.0,1.5,23,1.5,0,79,60
19,37,6,M,lo,1800.0,111940.0,1.5,21,1.5,0,79,61
19,37,3,M,lo,1800.0,111940.0,1.5,27,1.5,0,79,62
19,37,4,G,lo,729.0,145800.0,1.5,25,1.5,0,79,63
19,10,4,C,hi,2380.5,453204.5,1.5,29,1.5,0,80,24
19,1,30,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,5,1.5,0,80,28
19,43,5,G,hi,2019.5999999999997,394919.99999999994,1.9799999999999998,6,1.5,0,80,38
19,1,8,C,lo,1808.9999999999998,345192.99999999994,2.01,1,1.5,0,80,40
19,44,9,G,lo,962.2799999999999,192455.99999999997,1.9799999999999998,6,1.5,0,80,43
19,16,9,M,lo,2196.0,148372.0,1.83,19,1.5,0,80,44
19,1,1,M,lo,2393.9999999999995,166587.99999999997,1.9949999999999997,5,1.5,0,80,45
19,31,25,G,lo,729.0,145800.0,1.5,20,1.5,0,80,47
19,31,14,C,lo,1350.0,241918.0,1.5,28,1.5,0,80,48
19,31,6,C,lo,1350.0,241918.0,1.5,26,1.5,0,80,49
19,21,7,C,lo,1350.0,241918.0,1.5,22,1.5,0,80,50
19,16,7,M,lo,1800.0,111940.0,1.5,22,1.5,0,80,51
19,16,3,C,lo,1350.0,241918.0,1.5,25,1.5,0,80,52
19,16,5,M,lo,1800.0,111940.0,1.5,25,1.5,0,80,53
19,21,1,C,lo,1350.0,241918.0,1.5,23,1.5,0,80,54
19,31,8,G,lo,729.0,145800.0,1.5,26,1.5,0,80,59
19,31,13,G,lo,729.0,145800.0,1.5,29,1.5,0,80,60
19,37,9,M,lo,1800.0,111940.0,1.5,21,1.5,0,80,62
19,37,11,M,lo,1800.0,111940.0,1.5,23,1.5,0,80,63
19,10,2,C,hi,3166.0649999999996,629956.6249999999,1.9949999999999997,7,1.5,0,81,19
19,10,1,M,hi,5091.329999999999,395967.3599999999,2.01,5,1.5,0,81,20
19,10,6,G,hi,2034.8999999999996,397979.99999999994,1.9949999999999997,5,1.5,0,81,26
19,1,11,C,lo,1754.9999999999998,333042.99999999994,1.9499999999999997,9,1.5,0,81,27
19,35,9,C,lo,1350.0,241918.0,1.5,22,1.5,0,81,29
19,1,29,M,lo,2375.9999999999995,164931.99999999997,1.9799999999999998,6,1.5,0,81,37
19,1,24,G,lo,976.8599999999999,195371.99999999997,2.01,0,1.5,22,81,38
19,44,13,M,lo,2411.9999999999995,168243.99999999997,2.01,2,1.5,0,81,39
19,1,21,M,lo,2411.9999999999995,168243.99999999997,2.01,3,1.5,0,81,41
19,44,10,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,5,1.5,0,81,42
19,44,7,G,lo,925.83,185166.0,1.905,12,1.5,0,81,43
19,14,0,G,lo,882.0899999999999,176417.99999999997,1.815,18,1.5,0,81,44
19,31,17,G,lo,729.0,145800.0,1.5,24,1.5,0,81,47
19,31,2,G,lo,729.0,145800.0,1.5,26,1.5,0,81,48
19,21,4,G,lo,729.0,145800.0,1.5,22,1.5,0,81,49
19,16,6,M,lo,1800.0,111940.0,1.5,20,1.5,0,81,50
19,16,2,C,lo,1350.0,241918.0,1.5,28,1.5,0,81,51
19,16,1,G,lo,729.0,145800.0,1.5,25,1.5,0,81,53
19,31,3,G,lo,729.0,145800.0,1.5,24,1.5,0,81,60
19,31,16,C,lo,1350.0,241918.0,1.5,28,1.5,0,81,61
19,14,1,C,lo,1647.0,308743.0,1.83,17,1.5,0,81,62
19,10,9,C,hi,2904.21,571039.25,1.83,19,1.5,0,82,20
19,1,23,C,lo,1808.9999999999998,345192.99999999994,2.01,1,1.5,0,82,24
19,1,6,C,lo,1808.9999999999998,345192.99999999994,2.01,2,1.5,0,82,25
19,1,12,C,lo,1754.9999999999998,333042.99999999994,1.9499999999999997,9,1.5,0,82,27
19,35,10,G,lo,729.0,145800.0,1.5,29,1.5,0,82,28
19,35,4,M,lo,1800.0,111940.0,1.5,21,1.5,0,82,29
19,1,35,C,lo,0.0,0.0,2.01,0,1.5,22,82,33
19,1,34,M,lo,2411.9999999999995,168243.99999999997,2.01,1,1.5,0,82,34
19,1,33,M,lo,2411.9999999999995,168243.99999999997,2.01,2,1.5,0,82,35
19,1,28,G,lo,954.9899999999999,190997.99999999997,1.9649999999999999,7,1.5,0,82,36
19,1,9,M,lo,2411.9999999999995,168243.99999999997,2.01,0,1.5,22,82,39
19,1,19,G,lo,969.5699999999998,193913.99999999997,1.9949999999999997,5,1.5,0,82,40
19,31,5,G,lo,729.0,145800.0,1.5,29,1.5,0,82,47
19,21,6,G,lo,729.0,145800.0,1.5,20,1.5,0,82,48
19,21,2,G,lo,729.0,145800.0,1.5,26,1.5,0,82,49
19,16,4,M,lo,1800.0,111940.0,1.5,29,1.5,0,82,50
19,14,13,M,lo,1800.0,111940.0,1.5,27,1.5,0,82,51
19,14,12,M,lo,1800.0,111940.0,1.5,22,1.5,0,82,52
19,14,10,C,lo,1350.0,241918.0,1.5,20,1.5,0,82,53
19,14,6,M,lo,1800.0,111940.0,1.5,23,1.5,0,82,54
19,31,7,G,lo,729.0,145800.0,1.5,23,1.5,0,82,61
19,31,18,M,lo,1800.0,111940.0,1.5,27,1.5,0,82,62
19,68,0,G,lo,729.0,145800.0,1.5,20,1.5,0,83,16
19,10,5,M,hi,5091.329999999999,395967.3599999999,2.01,2,1.5,0,83,20
19,10,3,C,hi,3166.0649999999996,629956.6249999999,1.9949999999999997,7,1.5,0,83,22
19,35,7,M,lo,1800.0,111940.0,1.5,27,1.5,0,83,28
19,35,0,M,lo,1800.0,111940.0,1.5,20,1.5,0,83,29
19,35,1,C,lo,1350.0,241918.0,1.5,24,1.5,0,83,31
19,35,8,M,lo,1800.0,111940.0,1.5,26,1.5,0,83,32
19,1,3,C,lo,1808.9999999999998,345192.99999999994,2.01,3,1.5,0,83,33
19,1,0,C,lo,1781.9999999999998,339117.99999999994,1.9799999999999998,6,1.5,0,83,36
19,14,8,C,lo,1350.0,241918.0,1.5,20,1.5,0,83,50
19,14,4,M,lo,1800.0,111940.0,1.5,24,1.5,0,83,51
19,14,3,G,lo,729.0,145800.0,1.5,23,1.5,0,83,52
19,31,0,G,lo,729.0,145800.0,1.5,25,1.5,0,83,61
19,31,10,C,lo,1350.0,241918.0,1.5,25,1.5,0,83,62
19,31,24,G,lo,729.0,145800.0,1.5,23,1.5,0,83,63
19,10,11,C,hi,2999.4300000000003,592463.7500000001,1.8900000000000001,15,1.5,0,84,20
19,10,12,G,hi,2050.2,401039.99999999994,2.01,2,1.5,0,84,21
19,10,14,C,lo,0.0,0.0,2.01,0,1.5,22,84,25
19,12,24,C,lo,1687.5,317855.5,1.875,16,1.5,0,84,26
19,35,5,M,lo,1800.0,111940.0,1.5,21,1.5,0,84,29
19,35,2,M,lo,1800.0,111940.0,1.5,20,1.5,0,84,30
19,35,3,M,lo,1800.0,111940.0,1.5,21,1.5,0,84,31
19,35,11,G,lo,729.0,145800.0,1.5,26,1.5,0,84,32
19,12,12,G,lo,925.83,185166.0,1.905,12,1.5,0,84,34
19,1,4,C,lo,1808.9999999999998,345192.99999999994,2.01,3,1.5,0,84,35
19,31,22,C,lo,1350.0,241918.0,1.5,23,1.5,0,84,63
19,1,15,G,lo,962.2799999999999,192455.99999999997,1.9799999999999998,7,1.5,0,85,23
19,10,13,M,hi,2411.9999999999995,168243.99999999997,2.01,1,1.5,0,85,24
19,10,7,G,hi,2034.8999999999996,397979.99999999994,1.9949999999999997,5,1.5,0,85,25
19,35,6,C,lo,1350.0,241918.0,1.5,24,1.5,0,85,30
19,35,12,C,lo,1350.0,241918.0,1.5,21,1.5,0,85,31
19,23,10,C,lo,1687.5,317855.5,1.875,16,1.5,0,86,19
19,10,0,G,hi,2050.2,401039.99999999994,2.01,5,1.5,0,86,21
19,10,10,M,hi,5091.329999999999,395967.3599999999,2.01,2,1.5,0,86,26
19,1,27,M,lo,2358.0,163276.0,1.9649999999999999,8,1.5,0,86,27
19,1,14,C,lo,1768.4999999999998,336080.49999999994,1.9649999999999999,8,1.5,0,86,29
19,1,5,G,lo,976.8599999999999,195371.99999999997,2.01,2,1.5,0,86,30
19,55,6,C,lo,1795.4999999999998,342155.49999999994,1.9949999999999997,5,1.5,0,87,23
19,1,20,C,lo,1808.9999999999998,345192.99999999994,2.01,4,1.5,0,87,28
19,12,23,M,lo,2214.0,150028.0,1.845,18,1.5,0,87,29
19,1,31,C,lo,1808.9999999999998,345192.99999999994,2.01,4,1.5,0,87,32
19,1,22,C,lo,1808.9999999999998,345192.99999999994,2.01,2,1.5,0,87,33
19,12,5,C,lo,1687.5,317855.5,1.875,15,1.5,0,87,35
19,23,7,M,lo,1800.0,111940.0,1.5,27,1.5,0,88,22
19,55,5,M,lo,2232.0,151684.0,1.8599999999999999,17,1.5,0,88,23
19,55,1,C,lo,1350.0,241918.0,1.5,28,1.5,0,88,26
19,12,36,C,lo,0.0,0.0,2.01,0,1.5,22,88,32
19,12,34,G,lo,976.8599999999999,195371.99999999997,2.01,2,1.5,0,88,33
19,12,8,G,lo,925.83,185166.0,1.905,12,1.5,0,88,34
19,1,32,M,lo,2411.9999999999995,168243.99999999997,2.01,3,1.5,0,88,35
19,23,4,G,lo,729.0,145800.0,1.5,20,1.5,0,89,21
19,23,1,C,lo,1350.0,241918.0,1.5,26,1.5,0,89,22
19,23,3,C,lo,1350.0,241918.0,1.5,27,1.5,0,89,23
19,12,2,C,lo,1674.0,314818.0,1.8599999999999999,17,1.5,0,89,24
19,55,0,G,lo,729.0,145800.0,1.5,28,1.5,0,89,25
19,55,2,C,lo,1350.0,241918.0,1.5,28,1.5,0,89,27
19,12,0,M,lo,2214.0,150028.0,1.845,18,1.5,0,89,29
